Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
7728460023 GLINES & RHODES INC,8/14/2018,1 kWh,kWh,24.720000,22.800000,25.320000,24.840000,38.760000,66.240000,59.280000,134.520000,204.120000,181.080000,195.120000,205.920000,153.240000,147.000000,133.560000,120.240000,56.640000,24.600000,22.320000,20.640000,20.520000,21.480000,24.960000,24.480000
7728460023 GLINES & RHODES INC,8/14/2018,1 Power Factor,Power Factor,71.302044,69.053515,71.731003,70.776475,78.844216,90.650484,88.016484,87.603410,89.519858,86.775306,87.689038,88.859703,86.628038,86.900558,87.291079,86.015915,81.433070,69.703210,66.663165,64.915375,65.466026,65.934732,69.110289,69.505209
7728460023 GLINES & RHODES INC,8/14/2018,2,kVAh,34.560000,32.880000,35.280000,34.920000,47.400000,73.080000,67.320000,153.480000,227.280000,208.560000,222.480000,231.720000,176.880000,169.200000,153.000000,139.440000,68.520000,35.280000,33.480000,31.800000,31.320000,32.520000,35.880000,35.040000
7728460023 GLINES & RHODES INC,8/15/2018,1 kWh,kWh,24.600000,24.600000,25.800000,24.960000,39.240000,66.840000,61.200000,146.400000,180.480000,170.040000,210.600000,167.400000,162.720000,191.160000,162.360000,129.600000,55.680000,33.240000,30.240000,30.480000,29.280000,31.680000,33.960000,32.280000
7728460023 GLINES & RHODES INC,8/15/2018,1 Power Factor,Power Factor,69.889310,69.644345,71.609849,70.452522,79.728786,90.579356,87.821243,87.958173,88.222270,87.218111,89.924512,86.216238,86.260334,89.055032,87.261184,86.188702,80.827038,71.490443,68.543337,67.684980,66.613783,68.869342,70.778858,70.005617
7728460023 GLINES & RHODES INC,8/15/2018,2,kVAh,35.040000,35.160000,36.000000,35.400000,47.880000,73.800000,69.600000,166.440000,204.240000,194.640000,233.880000,194.160000,188.640000,214.320000,185.760000,150.240000,68.160000,46.440000,44.040000,45.000000,43.920000,45.960000,47.880000,45.960000
7728460023 GLINES & RHODES INC,8/16/2018,1 kWh,kWh,34.560000,32.160000,32.400000,32.520000,46.440000,73.200000,70.440000,129.480000,172.320000,166.800000,285.720000,162.480000,142.440000,143.520000,143.400000,114.960000,49.560000,28.320000,29.040000,25.080000,25.800000,23.880000,25.440000,26.280000
7728460023 GLINES & RHODES INC,8/16/2018,1 Power Factor,Power Factor,71.646656,69.797491,70.448051,70.551258,77.922980,89.051097,86.363406,87.638664,88.415812,87.894749,89.585594,87.956831,87.728875,87.550249,87.413550,87.184132,84.641826,72.283458,71.313325,68.707587,68.879071,67.369268,68.741546,70.537744
7728460023 GLINES & RHODES INC,8/16/2018,2,kVAh,48.120000,46.080000,45.960000,45.960000,58.080000,82.200000,81.600000,147.720000,194.760000,189.480000,316.920000,184.680000,162.360000,163.920000,164.040000,131.640000,58.200000,39.120000,40.680000,36.480000,37.440000,35.400000,36.840000,37.200000
7728460023 GLINES & RHODES INC,8/17/2018,1 kWh,kWh,23.520000,25.560000,23.040000,23.520000,38.760000,68.760000,59.640000,93.720000,164.160000,155.400000,137.880000,114.840000,100.080000,97.560000,82.440000,56.640000,41.040000,31.800000,25.560000,24.480000,24.120000,22.800000,23.520000,22.560000
7728460023 GLINES & RHODES INC,8/17/2018,1 Power Factor,Power Factor,67.894167,69.714997,67.605923,68.120463,76.291387,90.233214,88.352731,88.412908,91.520555,90.651513,89.292077,87.892516,86.426461,86.779975,87.254451,86.778837,81.738003,75.886542,69.509252,68.395138,68.304348,67.065232,68.212562,67.228857
7728460023 GLINES & RHODES INC,8/17/2018,2,kVAh,34.560000,36.600000,33.840000,34.440000,48.240000,76.200000,67.440000,105.960000,178.680000,170.400000,153.960000,130.440000,115.800000,112.440000,94.440000,65.280000,50.040000,41.880000,36.720000,35.760000,35.280000,33.960000,34.440000,33.480000
7728460023 GLINES & RHODES INC,8/18/2018,1 kWh,kWh,22.080000,24.000000,21.480000,21.120000,19.440000,19.440000,18.000000,16.680000,16.680000,17.040000,19.920000,21.360000,21.960000,23.400000,24.600000,26.040000,23.040000,21.480000,21.360000,21.840000,20.400000,20.400000,18.120000,18.600000
7728460023 GLINES & RHODES INC,8/18/2018,1 Power Factor,Power Factor,66.626740,69.442123,66.019101,65.440579,64.016109,65.279781,63.697249,63.431574,63.706072,63.823755,67.859037,68.501511,68.995792,69.299276,70.312429,70.883383,66.586194,65.805165,65.789476,66.001658,65.239595,65.465930,61.879830,63.544040
