Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
0021483009 GR LAWRENCE SANITARY,6/29/2018,1 kWh,kWh,516.000000,479.000000,452.000000,440.000000,432.000000,433.000000,452.000000,474.000000,517.000000,524.000000,529.000000,543.000000,556.000000,548.000000,540.000000,529.000000,529.000000,528.000000,533.000000,544.000000,526.000000,526.000000,527.000000,514.000000
0021483009 GR LAWRENCE SANITARY,6/29/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
0021483009 GR LAWRENCE SANITARY,6/29/2018,2 kVAh,kVAh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0021483009 GR LAWRENCE SANITARY,6/30/2018,1 kWh,kWh,496.000000,478.000000,450.000000,436.000000,429.000000,423.000000,427.000000,445.000000,460.000000,497.000000,528.000000,542.000000,553.000000,560.000000,542.000000,535.000000,526.000000,518.000000,516.000000,520.000000,505.000000,506.000000,503.000000,504.000000
0021483009 GR LAWRENCE SANITARY,6/30/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
0021483009 GR LAWRENCE SANITARY,6/30/2018,2 kVAh,kVAh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0021483009 GR LAWRENCE SANITARY,7/1/2018,1 kWh,kWh,488.000000,473.000000,447.000000,435.000000,423.000000,420.000000,421.000000,434.000000,441.000000,472.000000,504.000000,529.000000,548.000000,557.000000,538.000000,530.000000,517.000000,516.000000,512.000000,519.000000,524.000000,521.000000,528.000000,517.000000
0021483009 GR LAWRENCE SANITARY,7/1/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
0021483009 GR LAWRENCE SANITARY,7/1/2018,2 kVAh,kVAh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0021483009 GR LAWRENCE SANITARY,7/2/2018,1 kWh,kWh,488.000000,466.000000,449.000000,429.000000,422.000000,424.000000,433.000000,451.000000,485.000000,499.000000,511.000000,523.000000,529.000000,524.000000,545.000000,538.000000,528.000000,527.000000,527.000000,527.000000,548.000000,537.000000,532.000000,521.000000
0021483009 GR LAWRENCE SANITARY,7/2/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
0021483009 GR LAWRENCE SANITARY,7/2/2018,2 kVAh,kVAh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
